OrderID,Order_Date,CustomerID,Customer_Name,StockItemID,StockItem_Name,Quantity,UnitPrice,TaxRate,Line_Revenue,Tax_Amount,Transaction_Date
47066,4/14/2015,978,Baalaamjali Devulapalli,161,20 mm Double sided bubble wrap 50m,40,108,15,4320,648,9/17/2015
3391,3/11/2013,890,Olya Izmaylov,174,Bubblewrap dispenser (Black) 1.5m,9,240,15,2160,324,11/22/2013
21495,2/6/2014,401,Wingtip Toys (Head Office),6,USB food flash drive - hot dog,3,32,15,96,14.4,9/3/2014
1370,1/26/2013,830,Jana Fialova,184,Shipping carton (Brown) 305x305x305mm,150,3.5,15,525,78.75,11/6/2014
29769,6/27/2014,825,Jayanta Thakur,144,Halloween zombie mask (Light Brown) L,12,18,15,216,32.4,3/4/2014
35327,10/3/2014,1,Tailspin Toys (Head Office),167,10 mm Anti static bubble wrap (Blue) 50m,10,99,15,990,148.5,5/22/2013
29388,6/23/2014,401,Wingtip Toys (Head Office),178,Shipping carton (Brown) 500x310x310mm,200,2.55,15,510,76.5,9/15/2014
22864,3/3/2014,887,Baran Jonsson,7,USB food flash drive - pizza slice,1,32,15,32,4.8,2/10/2015
67633,3/1/2016,401,Wingtip Toys (Head Office),169,20 mm Anti static bubble wrap (Blue) 20m,70,45,15,3150,472.5,4/2/2015
2330,2/16/2013,847,Kristiina Ivanov,31,Developer joke mug - Oct 31 = Dec 25 (Black),1,13,15,13,1.95,1/12/2013
51492,6/19/2015,909,Dena Glissen,125,Ogre battery-powered slippers (Green) XL,5,32,15,160,24,1/7/2013
58477,10/6/2015,981,Mahmut ozbek,35,Developer joke mug - fun was unexpected at this time (Black),1,13,15,13,1.95,5/13/2013
53394,7/18/2015,905,Sara Huiting,188,3 kg Courier post bag (White) 300x190x95mm,100,0.66,15,66,9.9,3/31/2016
40224,12/25/2014,975,Prabodh Nair,75,Ride on big wheel monster truck (Black) 1/12 scale,1,345,15,345,51.75,11/18/2013
21495,2/6/2014,401,Wingtip Toys (Head Office),94,"""The Gu"" red shirt XML tag t-shirt (Black) L",12,18,15,216,32.4,10/25/2013
7831,5/30/2013,897,Allan Mannik,135,Animal with big feet slippers (Brown) M,4,32,15,128,19.2,4/5/2013
37237,11/3/2014,401,Wingtip Toys (Head Office),98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",96,18,15,1728,259.2,6/30/2015
33291,8/26/2014,854,Daakshaayaani Kommineni,14,USB food flash drive - fortune cookie,9,32,15,288,43.2,7/25/2014
38993,12/5/2014,401,Wingtip Toys (Head Office),43,Developer joke mug - understanding recursion requires understanding recursion (Black),5,13,15,65,9.75,1/26/2016
1411,1/28/2013,875,Philip Walker,69,Ride on toy sedan car (Blue) 1/12 scale,2,230,15,460,69,11/26/2013
47892,4/27/2015,829,Jack Walker,58,RC toy sedan car with remote control (Black) 1/50 scale,10,25,15,250,37.5,6/7/2014
65562,1/25/2016,1,Tailspin Toys (Head Office),166,10 mm Anti static bubble wrap (Blue) 20m,50,42,15,2100,315,5/9/2015
11450,7/30/2013,401,Wingtip Toys (Head Office),109,Superhero action jacket (Blue) XS,2,25,15,50,7.5,7/10/2014
1824,2/4/2013,819,Santiago Vera,126,Plush shark slippers (Gray) S,3,32,15,96,14.4,8/8/2013
8299,6/6/2013,401,Wingtip Toys (Head Office),64,RC vintage American toy coupe with remote control (Red) 1/50 scale,10,30,15,300,45,2/26/2013
38637,11/27/2014,401,Wingtip Toys (Head Office),39,Developer joke mug - inheritance is the OO way to become wealthy (Black),7,13,15,91,13.65,4/9/2013
56345,9/3/2015,893,Leyla Asef zade,154,Medium sized bubblewrap roll 20m,50,20,15,1000,150,11/6/2013
26352,5/5/2014,401,Wingtip Toys (Head Office),113,Superhero action jacket (Blue) XL,5,30,15,150,22.5,10/17/2013
52798,7/9/2015,401,Wingtip Toys (Head Office),185,Shipping carton (Brown) 356x356x279mm,175,2.04,15,357,53.55,11/4/2015
37477,11/6/2014,1,Tailspin Toys (Head Office),47,Developer joke mug - a foo walks into a bar (Black),9,13,15,117,17.55,5/16/2013
9582,6/28/2013,801,Eric Torres,42,Developer joke mug - understanding recursion requires understanding recursion (White),2,13,15,26,3.9,12/16/2014
37811,11/12/2014,1008,Vedrana Kovacevic,121,Dinosaur battery-powered slippers (Green) XL,5,32,15,160,24,2/23/2015
12335,8/15/2013,940,Lorin Astrom,123,Ogre battery-powered slippers (Green) M,3,32,15,96,14.4,8/27/2013
32117,8/5/2014,401,Wingtip Toys (Head Office),142,Halloween zombie mask (Light Brown) S,72,18,15,1296,194.4,9/10/2014
4721,4/4/2013,829,Jack Walker,76,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",84,18,15,1512,226.8,4/27/2015
34110,9/11/2014,401,Wingtip Toys (Head Office),53,IT joke mug - keyboard not found … press F1 to continue (Black),6,13,15,78,11.7,5/24/2013
34500,9/19/2014,865,Bijoya Thakur,154,Medium sized bubblewrap roll 20m,10,20,15,200,30,3/22/2014
22872,3/3/2014,824,Risto Valbe,31,Developer joke mug - Oct 31 = Dec 25 (Black),10,13,15,130,19.5,12/2/2014
45159,3/16/2015,874,Daniel Martensson,32,Developer joke mug - that's a hardware problem (White),4,13,15,52,7.8,5/26/2015
8730,6/14/2013,1,Tailspin Toys (Head Office),9,USB food flash drive - banana,8,32,15,256,38.4,2/10/2015
63133,12/18/2015,989,Milinka Zujovic,216,Void fill 100 L bag (White) 100L,90,12.5,15,1125,168.75,5/3/2015
8965,6/19/2013,916,Pinja Jantunen,142,Halloween zombie mask (Light Brown) S,12,18,15,216,32.4,11/17/2015
58507,10/6/2015,401,Wingtip Toys (Head Office),73,Ride on vintage American toy coupe (Red) 1/12 scale,1,285,15,285,42.75,6/6/2014
2390,2/18/2013,862,Lana Goransson,216,Void fill 100 L bag (White) 100L,50,12.5,15,625,93.75,11/1/2014
63001,12/16/2015,1003,Hue Ton,197,Black and orange this way up despatch tape 48mmx75m,144,3.7,15,532.8,79.92,10/26/2013
33450,8/29/2014,401,Wingtip Toys (Head Office),88,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",120,18,15,2160,324,2/10/2015
58001,9/28/2015,904,Olafs Rozitis,195,Black and orange handle with care despatch tape  48mmx75m,216,3.7,15,799.2,119.88,11/13/2015
32163,8/6/2014,401,Wingtip Toys (Head Office),186,Shipping carton (Brown) 457x457x457mm,125,2.1,15,262.5,39.375,8/26/2013
36324,10/20/2014,827,Crina Grasu,88,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",96,18,15,1728,259.2,11/13/2014
34914,9/26/2014,1,Tailspin Toys (Head Office),162,32 mm Double sided bubble wrap 10m,90,22,15,1980,297,2/5/2014
45289,3/19/2015,803,Bala Dixit,100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",48,18,15,864,129.6,12/25/2014
21922,2/13/2014,854,Daakshaayaani Kommineni,84,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",108,18,15,1944,291.6,10/2/2015
68224,3/10/2016,839,Juan Morse,61,RC toy sedan car with remote control (Green) 1/50 scale,4,25,15,100,15,1/31/2015
43744,2/23/2015,889,Sointu Savonheimo,101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",84,18,15,1512,226.8,10/16/2013
61551,11/23/2015,401,Wingtip Toys (Head Office),70,Ride on toy sedan car (Green) 1/12 scale,4,230,15,920,138,3/29/2013
57404,9/18/2015,1,Tailspin Toys (Head Office),181,Shipping carton (Brown) 356x229x229mm,25,1.14,15,28.5,4.275,5/26/2014
6264,5/2/2013,819,Santiago Vera,52,IT joke mug - keyboard not found … press F1 to continue (White),9,13,15,117,17.55,12/8/2015
67648,3/1/2016,982,Yves Belisle,11,USB food flash drive - cookie,6,32,15,192,28.8,10/9/2015
5062,4/10/2013,1,Tailspin Toys (Head Office),85,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",12,18,15,216,32.4,7/2/2015
19278,12/28/2013,401,Wingtip Toys (Head Office),55,IT joke mug - that behavior is by design (Black),7,13,15,91,13.65,7/17/2015
13085,8/31/2013,808,Jackson Kolios,135,Animal with big feet slippers (Brown) M,3,32,15,96,14.4,10/6/2015
19597,1/3/2014,1,Tailspin Toys (Head Office),83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",60,18,15,1080,162,3/1/2016
7607,5/25/2013,979,Melani Ravlen,135,Animal with big feet slippers (Brown) M,5,32,15,160,24,1/29/2014
38534,11/25/2014,958,Valentin Tirlea,124,Ogre battery-powered slippers (Green) L,6,32,15,192,28.8,4/12/2014
29413,6/23/2014,401,Wingtip Toys (Head Office),23,DBA joke mug - it depends (Black),8,13,15,104,15.6,10/15/2013
11135,7/24/2013,989,Milinka Zujovic,121,Dinosaur battery-powered slippers (Green) XL,4,32,15,128,19.2,2/29/2016
65109,1/18/2016,1,Tailspin Toys (Head Office),108,Superhero action jacket (Blue) XXS,3,25,15,75,11.25,6/24/2015
47681,4/23/2015,803,Bala Dixit,111,Superhero action jacket (Blue) M,6,30,15,180,27,4/22/2014
57989,9/28/2015,401,Wingtip Toys (Head Office),213,Air cushion film 200mmx100mm 325m,8,87,15,696,104.4,7/16/2014
8862,6/17/2013,1,Tailspin Toys (Head Office),73,Ride on vintage American toy coupe (Red) 1/12 scale,4,285,15,1140,171,4/28/2015
45616,3/24/2015,1,Tailspin Toys (Head Office),217,Void fill 200 L bag (White) 200L,60,25,15,1500,225,1/23/2015
63758,12/29/2015,856,Satish Mittal,180,Shipping carton (Brown) 279x254x217mm,150,1.11,15,166.5,24.975,1/14/2016
57404,9/18/2015,1,Tailspin Toys (Head Office),181,Shipping carton (Brown) 356x229x229mm,25,1.14,15,28.5,4.275,7/10/2014
62169,12/3/2015,967,Meera Patel,26,DBA joke mug - SELECT caffeine FROM mug (White),8,13,15,104,15.6,1/23/2015
19597,1/3/2014,1,Tailspin Toys (Head Office),83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",60,18,15,1080,162,6/19/2015
42577,2/3/2015,401,Wingtip Toys (Head Office),185,Shipping carton (Brown) 356x356x279mm,175,2.04,15,357,53.55,3/2/2013
4597,4/2/2013,805,Ratan Poddar,183,Shipping carton (Brown) 480x270x320mm,225,2.74,15,616.5,92.475,5/29/2015
8474,6/10/2013,1,Tailspin Toys (Head Office),197,Black and orange this way up despatch tape 48mmx75m,120,3.7,15,444,66.6,6/4/2014
53956,7/25/2015,820,Knut Svensson,166,10 mm Anti static bubble wrap (Blue) 20m,80,42,15,3360,504,12/17/2015
40846,1/5/2015,1,Tailspin Toys (Head Office),108,Superhero action jacket (Blue) XXS,5,25,15,125,18.75,2/4/2015
2290,2/15/2013,882,Maryann Huddleston,49,Developer joke mug - this code was generated by a tool (Black),10,13,15,130,19.5,6/27/2015
53865,7/24/2015,970,Isidora Urias,203,Tape dispenser (Black),20,32,15,640,96,1/13/2014
47515,4/21/2015,965,Phoung Cu,92,"""The Gu"" red shirt XML tag t-shirt (Black) S",36,18,15,648,97.2,6/3/2015
30960,7/16/2014,898,Gopalgobinda Sikdar,164,32 mm Double sided bubble wrap 50m,10,112,15,1120,168,10/30/2014
8600,6/11/2013,901,Adrian Andreasson,49,Developer joke mug - this code was generated by a tool (Black),1,13,15,13,1.95,11/12/2015
69662,4/2/2016,1023,Farzana Habibi,24,DBA joke mug - I will get you in order (White),10,13,15,130,19.5,9/23/2015
50410,6/3/2015,1,Tailspin Toys (Head Office),179,Shipping carton (Brown) 229x229x229mm,50,1.05,15,52.5,7.875,2/7/2014
7370,5/21/2013,827,Crina Grasu,28,DBA joke mug - two types of DBAs (White),8,13,15,104,15.6,4/7/2015
26119,5/1/2014,401,Wingtip Toys (Head Office),33,Developer joke mug - that's a hardware problem (Black),7,13,15,91,13.65,1/28/2014
64415,1/7/2016,401,Wingtip Toys (Head Office),63,RC toy sedan car with remote control (Pink) 1/50 scale,4,25,15,100,15,5/14/2015
2524,2/21/2013,994,Libuse Kuchtova,207,Permanent marker blue 5mm nib (Blue) 5mm,84,2.7,15,226.8,34.02,9/16/2013
32819,8/18/2014,938,Anna Gyarmathi,192,Black and orange fragile despatch tape 48mmx100m,180,4.1,15,738,110.7,4/3/2015
3482,3/12/2013,1,Tailspin Toys (Head Office),166,10 mm Anti static bubble wrap (Blue) 20m,50,42,15,2100,315,1/5/2016
59739,10/23/2015,942,Chaayaadaevi Sonti,80,"""The Gu"" red shirt XML tag t-shirt (White) M",120,18,15,2160,324,7/18/2014
13851,9/16/2013,1,Tailspin Toys (Head Office),199,Black and yellow heavy despatch tape  48mmx75m,240,3.7,15,888,133.2,6/10/2013
32117,8/5/2014,401,Wingtip Toys (Head Office),68,Ride on toy sedan car (Red) 1/12 scale,10,230,15,2300,345,1/10/2015
49843,5/27/2015,1,Tailspin Toys (Head Office),218,Void fill 300 L bag (White) 300L,80,37.5,15,3000,450,7/24/2014
36060,10/16/2014,401,Wingtip Toys (Head Office),189,Clear packaging tape 48mmx75m,156,2.9,15,452.4,67.86,4/19/2016
35837,10/11/2014,891,Taneli Riutta,80,"""The Gu"" red shirt XML tag t-shirt (White) M",48,18,15,864,129.6,5/6/2014
16500,11/5/2013,401,Wingtip Toys (Head Office),216,Void fill 100 L bag (White) 100L,70,12.5,15,875,131.25,10/8/2015
16500,11/5/2013,401,Wingtip Toys (Head Office),212,Large  replacement blades 18mm,90,4.3,15,387,58.05,3/27/2013
50410,6/3/2015,1,Tailspin Toys (Head Office),179,Shipping carton (Brown) 229x229x229mm,50,1.05,15,52.5,7.875,1/28/2016
68620,3/18/2016,900,Lilli Sokk,150,Pack of 12 action figures (variety),8,16,15,128,19.2,9/18/2013
46115,4/1/2015,836,Abel Spirlea,50,Developer joke mug - old C developers never die (White),6,13,15,78,11.7,2/26/2014
52751,7/9/2015,1,Tailspin Toys (Head Office),17,DBA joke mug - mind if I join you? (Black),1,13,15,13,1.95,7/8/2013
45616,3/24/2015,1,Tailspin Toys (Head Office),217,Void fill 200 L bag (White) 200L,60,25,15,1500,225,3/17/2016
61551,11/23/2015,401,Wingtip Toys (Head Office),6,USB food flash drive - hot dog,9,32,15,288,43.2,5/24/2016
46668,4/9/2015,862,Lana Goransson,92,"""The Gu"" red shirt XML tag t-shirt (Black) S",48,18,15,864,129.6,9/12/2014
45163,3/16/2015,401,Wingtip Toys (Head Office),166,10 mm Anti static bubble wrap (Blue) 20m,40,42,15,1680,252,6/23/2014
70002,4/8/2016,904,Olafs Rozitis,225,Chocolate sharks 250g,96,8.55,10,820.8,82.08,4/3/2015
52798,7/9/2015,401,Wingtip Toys (Head Office),160,20 mm Double sided bubble wrap 20m,60,33,15,1980,297,1/2/2015
29696,6/26/2014,994,Libuse Kuchtova,164,32 mm Double sided bubble wrap 50m,80,112,15,8960,1344,7/9/2013
32193,8/7/2014,401,Wingtip Toys (Head Office),111,Superhero action jacket (Blue) M,1,30,15,30,4.5,10/25/2013
10480,7/13/2013,867,Jasna Cerkez,88,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",108,18,15,1944,291.6,5/4/2014
46145,4/2/2015,1,Tailspin Toys (Head Office),177,Shipping carton (Brown) 413x285x187mm,225,1.05,15,236.25,35.4375,4/21/2015
60323,11/3/2015,1042,Nguyen Banh,128,Plush shark slippers (Gray) L,2,32,15,64,9.6,1/20/2016
5058,4/10/2013,977,Mauno Laurila,131,Furry gorilla with big eyes slippers (Black) M,9,32,15,288,43.2,10/27/2014
63248,12/21/2015,888,Jai Lamble,170,20 mm Anti static bubble wrap (Blue) 50m,70,102,15,7140,1071,9/24/2015
45163,3/16/2015,401,Wingtip Toys (Head Office),166,10 mm Anti static bubble wrap (Blue) 20m,40,42,15,1680,252,7/10/2015
36236,10/18/2014,1,Tailspin Toys (Head Office),194,Black and orange glass with care despatch tape  48mmx100m,72,4.1,15,295.2,44.28,1/15/2015
15486,10/16/2013,401,Wingtip Toys (Head Office),105,Alien officer hoodie (Black) 4XL,6,35,15,210,31.5,1/19/2013
61394,11/20/2015,401,Wingtip Toys (Head Office),99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",96,18,15,1728,259.2,2/19/2014
43326,2/16/2015,843,Marija Justina Pasek,147,Halloween skull mask (Gray) M,36,18,15,648,97.2,10/4/2015
37653,11/10/2014,1,Tailspin Toys (Head Office),97,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",72,18,15,1296,194.4,11/10/2014
73256,5/26/2016,1001,Dinh Mai,98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",24,18,15,432,64.8,1/5/2015
64045,1/2/2016,808,Jackson Kolios,88,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",60,18,15,1080,162,1/13/2016
1363,1/26/2013,967,Meera Patel,82,"""The Gu"" red shirt XML tag t-shirt (White) XL",96,18,15,1728,259.2,6/8/2013
51219,6/16/2015,1,Tailspin Toys (Head Office),32,Developer joke mug - that's a hardware problem (White),2,13,15,26,3.9,4/2/2014
18386,12/10/2013,943,Drazenka Jelic,12,USB food flash drive - donut,2,32,15,64,9.6,3/10/2016
38953,12/4/2014,841,Camille Authier,192,Black and orange fragile despatch tape 48mmx100m,324,4.1,15,1328.4,199.26,5/17/2014
73306,5/27/2016,834,Cong Hoa,159,20 mm Double sided bubble wrap 10m,70,18,15,1260,189,3/21/2014
12298,8/14/2013,401,Wingtip Toys (Head Office),98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",108,18,15,1944,291.6,12/18/2014
23849,3/21/2014,996,Laszlo Gardenier,10,USB food flash drive - chocolate bar,5,32,15,160,24,6/11/2013
29782,6/27/2014,401,Wingtip Toys (Head Office),46,Developer joke mug - a foo walks into a bar (White),8,13,15,104,15.6,1/28/2015
38428,11/24/2014,885,Chandrashekhar Dasgupta,18,DBA joke mug - daaaaaa-ta (White),5,13,15,65,9.75,3/18/2016
7365,5/21/2013,936,Ludmila Smidova,114,Superhero action jacket (Blue) XXL,10,30,15,300,45,7/31/2014
28554,6/9/2014,1,Tailspin Toys (Head Office),22,DBA joke mug - it depends (White),4,13,15,52,7.8,12/29/2014
13150,9/3/2013,949,Seo-yun Paik,89,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",48,18,15,864,129.6,2/3/2015
55681,8/24/2015,961,Rani Ganguly,93,"""The Gu"" red shirt XML tag t-shirt (Black) M",60,18,15,1080,162,4/20/2013
39230,12/10/2014,1,Tailspin Toys (Head Office),203,Tape dispenser (Black),60,32,15,1920,288,10/28/2015
65517,1/25/2016,954,Nasrin Omidzadeh,223,Chocolate echidnas 250g,72,8.55,10,615.6,61.56,6/16/2015
36390,10/21/2014,401,Wingtip Toys (Head Office),147,Halloween skull mask (Gray) M,120,18,15,2160,324,1/4/2016
59034,10/14/2015,401,Wingtip Toys (Head Office),171,32 mm Anti static bubble wrap (Blue) 10m,90,32,15,2880,432,6/6/2015
8127,6/4/2013,954,Nasrin Omidzadeh,69,Ride on toy sedan car (Blue) 1/12 scale,10,230,15,2300,345,4/7/2015
37628,11/10/2014,1,Tailspin Toys (Head Office),213,Air cushion film 200mmx100mm 325m,8,87,15,696,104.4,2/24/2014
71917,5/6/2016,907,Eugen Agafitei,217,Void fill 200 L bag (White) 200L,30,25,15,750,112.5,10/17/2015
33075,8/21/2014,833,Devraj Rao,120,Dinosaur battery-powered slippers (Green) L,1,32,15,32,4.8,10/29/2013
46251,4/3/2015,889,Sointu Savonheimo,138,Furry animal socks (Pink) S,84,5,15,420,63,10/26/2013
36595,10/24/2014,831,Bhaavan Rai,38,Developer joke mug - inheritance is the OO way to become wealthy (White),3,13,15,39,5.85,10/10/2015
63014,12/16/2015,401,Wingtip Toys (Head Office),63,RC toy sedan car with remote control (Pink) 1/50 scale,4,25,15,100,15,3/1/2013
61394,11/20/2015,401,Wingtip Toys (Head Office),76,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",12,18,15,216,32.4,6/11/2015
58654,10/8/2015,1,Tailspin Toys (Head Office),134,Animal with big feet slippers (Brown) S,8,32,15,256,38.4,2/18/2013
26430,5/6/2014,857,Clarissa Manfrin,3,Office cube periscope (Black),90,18.5,15,1665,249.75,11/10/2013
58868,10/12/2015,958,Valentin Tirlea,47,Developer joke mug - a foo walks into a bar (Black),10,13,15,130,19.5,6/24/2015
59445,10/20/2015,1,Tailspin Toys (Head Office),100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",120,18,15,2160,324,10/10/2014
29413,6/23/2014,401,Wingtip Toys (Head Office),8,USB food flash drive - dim sum 10 drive variety pack,6,240,15,1440,216,11/25/2015
24034,3/25/2014,991,Valter Viiding,213,Air cushion film 200mmx100mm 325m,8,87,15,696,104.4,11/17/2013
15056,10/8/2013,1,Tailspin Toys (Head Office),113,Superhero action jacket (Blue) XL,6,30,15,180,27,11/13/2015
20927,1/28/2014,401,Wingtip Toys (Head Office),44,Developer joke mug - there are 10 types of people in the world (White),7,13,15,91,13.65,3/10/2016
32285,8/8/2014,931,Nada Jovanovic,29,DBA joke mug - two types of DBAs (Black),2,13,15,26,3.9,8/2/2013
1868,2/5/2013,880,Edmee Glissen,32,Developer joke mug - that's a hardware problem (White),2,13,15,26,3.9,6/3/2014
26119,5/1/2014,401,Wingtip Toys (Head Office),175,Bubblewrap dispenser (Blue) 1.5m,7,240,15,1680,252,10/2/2015
59289,10/19/2015,952,Chuan Wattanasin,201,Red and white urgent despatch tape 48mmx75m,120,3.7,15,444,66.6,5/28/2015
44901,3/12/2015,1,Tailspin Toys (Head Office),88,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",24,18,15,432,64.8,5/26/2014
22074,2/17/2014,401,Wingtip Toys (Head Office),123,Ogre battery-powered slippers (Green) M,6,32,15,192,28.8,11/26/2015
37246,11/4/2014,966,Sara Walkky,122,Ogre battery-powered slippers (Green) S,10,32,15,320,48,7/3/2013
68630,3/18/2016,874,Daniel Martensson,69,Ride on toy sedan car (Blue) 1/12 scale,4,230,15,920,138,4/22/2016
42392,1/30/2015,1029,Veronika Necesana,104,Alien officer hoodie (Black) 3XL,1,35,15,35,5.25,7/16/2014
19597,1/3/2014,1,Tailspin Toys (Head Office),203,Tape dispenser (Black),50,32,15,1600,240,11/4/2015
52178,7/1/2015,401,Wingtip Toys (Head Office),131,Furry gorilla with big eyes slippers (Black) M,8,32,15,256,38.4,7/16/2013
26300,5/3/2014,1,Tailspin Toys (Head Office),194,Black and orange glass with care despatch tape  48mmx100m,216,4.1,15,885.6,132.84,5/21/2016
65109,1/18/2016,1,Tailspin Toys (Head Office),121,Dinosaur battery-powered slippers (Green) XL,7,32,15,224,33.6,6/1/2015
57989,9/28/2015,401,Wingtip Toys (Head Office),171,32 mm Anti static bubble wrap (Blue) 10m,20,32,15,640,96,7/8/2014
11450,7/30/2013,401,Wingtip Toys (Head Office),47,Developer joke mug - a foo walks into a bar (Black),8,13,15,104,15.6,4/18/2014
11167,7/24/2013,815,Libuse Valentova,10,USB food flash drive - chocolate bar,7,32,15,224,33.6,3/15/2014
18346,12/9/2013,905,Sara Huiting,100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",120,18,15,2160,324,9/17/2013
35476,10/6/2014,996,Laszlo Gardenier,100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",60,18,15,1080,162,1/10/2014
